"date","BC","Dust","OC","SO4","SS","PM25"
2012-05-16,6.37330873195889e-07,2.66973617766206e-05,5.10753872765056e-06,3.5574766418995e-06,3.19280715973754e-06,3.91925151791041e-05
2012-05-17,6.64609814364352e-07,2.62072424125039e-05,5.63680379139572e-06,3.17102725130313e-06,1.09392276028209e-05,4.6618910872388e-05
2012-05-18,6.41782158736842e-07,2.48375061404955e-05,5.68778018727121e-06,2.85014178550682e-06,1.20461461119698e-05,4.60633563839801e-05
2012-05-19,6.82959645094839e-07,2.6097727834887e-05,6.33264971067165e-06,3.04152020659184e-06,6.7399318429427e-06,4.28947892401881e-05
2012-05-20,6.81353949242918e-07,2.70609176157239e-05,6.2332107502561e-06,3.12011023274201e-06,5.05612137715954e-06,4.21517139251245e-05
2012-05-21,6.28851867484491e-07,2.67306787895285e-05,5.50101417067303e-06,3.0894248639096e-06,3.62357323142648e-06,3.95735429230221e-05
2012-05-22,6.20197511466922e-07,2.55475217271325e-05,5.38323575488133e-06,3.28329303596606e-06,2.8302651277113e-06,3.76645131571581e-05
2012-05-23,5.60029789560707e-07,2.16197120912109e-05,4.9745620572382e-06,2.91855899350911e-06,3.37879396308854e-06,3.34516568946075e-05
2012-05-24,5.82374433625104e-07,2.09326533882028e-05,5.52843006146138e-06,2.69151379617357e-06,3.91127465847492e-06,3.36462463379378e-05
2012-05-25,6.04164303705011e-07,2.40291776037931e-05,5.81577093090004e-06,2.72147424530826e-06,8.60290830573943e-06,4.17734953894458e-05
2012-05-26,5.51325086577054e-07,2.51330030549612e-05,5.10972689542738e-06,2.43182275036339e-06,1.82399785566545e-05,5.14658563439836e-05
2012-05-27,5.3776204878853e-07,2.33042294041093e-05,4.93111306200328e-06,2.49934541731379e-06,1.2771037313004e-05,4.40434872452189e-05
2012-05-28,5.24568453090845e-07,2.20340604276338e-05,4.76014790614111e-06,2.63417343632882e-06,9.44839256159897e-06,3.94013427847936e-05
2012-05-29,5.33957156027656e-07,2.37645605271129e-05,4.77468695285492e-06,2.63172407330661e-06,4.91249280789459e-06,3.66174215171967e-05
2012-05-30,5.79784318684253e-07,2.62415138630463e-05,5.26211242423021e-06,2.73986650269142e-06,2.37191450337444e-06,3.71951916120266e-05
2012-05-31,5.70757193885224e-07,2.49206972637345e-05,5.10592658223308e-06,2.75033642189319e-06,1.79783807154365e-06,3.51455555332897e-05
2012-06-01,5.72574845875349e-07,2.62894044636771e-05,4.80191282847151e-06,2.67887535992674e-06,2.17677124888978e-06,3.65195387468405e-05
2012-06-02,5.8812600930419e-07,2.58336000567814e-05,4.90329952543674e-06,2.65229092740501e-06,3.47433755399666e-06,3.7451654072924e-05
2012-06-03,5.96615516071274e-07,2.59072191150874e-05,5.18337453438825e-06,2.60141154434838e-06,4.19665986071903e-06,3.84852805706143e-05
2012-06-04,5.7676845168789e-07,2.49414045299504e-05,5.01275890826976e-06,2.53861058296358e-06,2.88419479322556e-06,3.59537372660972e-05
2012-06-05,5.45987731885937e-07,2.51126732527567e-05,4.64943432188357e-06,2.49237724815018e-06,3.10043820435956e-06,3.59009107590359e-05
2012-06-06,5.26958222660237e-07,2.47697278951883e-05,4.4906241610473e-06,2.50424940575661e-06,3.52996833223679e-06,3.58215280168893e-05
2012-06-07,5.02852113408909e-07,2.34958303222314e-05,4.19270774400085e-06,2.46553147390989e-06,2.40866872199712e-06,3.30655903755481e-05
2012-06-08,5.12860028754613e-07,2.17844373275061e-05,4.28226674121285e-06,2.40104701605759e-06,2.47997978773769e-06,3.14605909012688e-05
2012-06-09,4.79352768026656e-07,2.05577062641449e-05,3.91563946637163e-06,2.30338517238195e-06,2.26873510224394e-06,2.95248187731691e-05
2012-06-10,4.44177307241528e-07,1.86094227924636e-05,3.57797894329862e-06,2.1868836072164e-06,2.08221991392254e-06,2.69006825641427e-05
2012-06-11,4.4842967827627e-07,1.78163850792926e-05,3.66128244281233e-06,2.16654847234684e-06,2.37345433012252e-06,2.64661000028506e-05
2012-06-12,4.46924212611254e-07,1.80298875838565e-05,3.64457746863591e-06,2.10278298575449e-06,2.93320298143883e-06,2.7157375232297e-05
2012-06-13,4.88265293853866e-07,1.82741177211521e-05,3.95001608669434e-06,2.04799681706695e-06,2.95208946851031e-06,2.77124853872775e-05
2012-06-14,5.21482412206452e-07,1.82747556675861e-05,4.30680306466066e-06,2.06434011413835e-06,1.61628965337106e-06,2.67836709119627e-05
2012-06-15,4.51209629135292e-07,1.75376002571071e-05,3.42064031392328e-06,2.09748830500141e-06,1.71025428867165e-06,2.52171927938387e-05
2012-06-16,4.49818340269631e-07,1.56545890983588e-05,3.40498634081089e-06,2.14039063865407e-06,2.13312104588843e-06,2.37829054639819e-05
2012-06-17,4.49522242523041e-07,1.48836014326312e-05,3.31798587175585e-06,2.12261426732503e-06,2.07712585762372e-06,2.28508496718589e-05
2012-06-18,4.44350179189322e-07,1.55031760368713e-05,3.00983219987456e-06,2.10951877731766e-06,1.89989041036479e-06,2.29667676036176e-05
2012-06-19,4.49438868063692e-07,1.50167463617244e-05,2.85841572953556e-06,2.11628722238758e-06,2.15214139206346e-06,2.25930295737747e-05
2012-06-20,4.28808163843709e-07,1.38645360015103e-05,2.80297577756717e-06,2.1148093362327e-06,3.31647641603123e-06,2.25276056951851e-05
2012-06-21,4.31845004917099e-07,1.28096120472422e-05,3.31782288364834e-06,2.01591514249393e-06,3.02939952510651e-06,2.16045946034081e-05
2012-06-22,4.26157713399813e-07,1.21243633760209e-05,3.60585955067659e-06,1.8642443828269e-06,2.22181968122822e-06,2.02424447041524e-05
2012-06-23,4.21253687951476e-07,1.17895639634862e-05,3.6405372421864e-06,1.80707042879218e-06,1.63399625393437e-06,1.92924215763507e-05
2012-06-24,3.9442174795118e-07,1.08572762261755e-05,3.29537542309477e-06,1.72684028183976e-06,1.52606703980461e-06,1.77999807188658e-05
2012-06-25,4.45298925957834e-07,1.10085839640517e-05,3.79655586197162e-06,1.68755618230731e-06,2.22901108558126e-06,1.91670060198697e-05
2012-06-26,4.71650965270576e-07,1.04781600828867e-05,4.05241777382869e-06,1.6110491378356e-06,2.94358836524959e-06,1.95568663250712e-05
2012-06-27,4.40675368850316e-07,9.944249220284e-06,3.70522443430973e-06,1.61821780674112e-06,3.16926953100761e-06,1.88776363611928e-05
2012-06-28,4.10442035440893e-07,1.21943662255808e-05,3.41770847261353e-06,1.59436809804337e-06,2.22789656087591e-06,1.98447813925545e-05
2012-06-29,3.9921395602339e-07,1.43894659219353e-05,3.2024682325697e-06,1.68380731298098e-06,2.08159148171592e-06,2.17565469052253e-05
2012-06-30,3.85052066844919e-07,1.33792911247804e-05,2.92979126754395e-06,1.70211628077769e-06,1.60365544881019e-06,1.99999061887571e-05
2012-07-01,3.74278699189033e-07,1.28225932597538e-05,2.81446473863422e-06,1.68119500321417e-06,2.10621156123362e-06,1.97987432620249e-05
2012-07-02,3.7998821664771e-07,1.09483518034099e-05,2.99241719377176e-06,1.62857866523217e-06,2.86057539465137e-06,1.88099112737129e-05
2012-07-03,3.87205972776592e-07,9.38899126546669e-06,3.00874858689209e-06,1.6526717397995e-06,2.27379431096481e-06,1.67114118758997e-05
2012-07-04,3.76783139378985e-07,8.82901871103397e-06,2.88820933176956e-06,1.66751017259101e-06,4.24737969488308e-06,1.80089010496566e-05
2012-07-05,3.77034434610435e-07,8.7315739781568e-06,2.96857329226911e-06,1.60390826707641e-06,4.93523243126398e-06,1.86163224033767e-05
2012-07-06,4.10311566231557e-07,9.01462765632031e-06,3.53295971223385e-06,1.59038782353126e-06,4.5919891392633e-06,1.91402758975803e-05
2012-07-07,4.95418320518466e-07,9.37748643800648e-06,4.86576457104715e-06,1.54648169661874e-06,4.31625195162941e-06,2.06014029778202e-05
2012-07-08,5.35617180200389e-07,9.40011351138778e-06,5.48302825799737e-06,1.55841532716039e-06,3.99540588412596e-06,2.09725801608719e-05
2012-07-09,4.94990615156791e-07,9.41584022614749e-06,4.75952779461878e-06,1.5743545644359e-06,2.09609711134328e-06,1.83408103117022e-05
2012-07-10,4.49304827592673e-07,9.00463961613884e-06,4.0054130815921e-06,1.62828198533504e-06,1.78094106144723e-06,1.68685805721059e-05
2012-07-11,4.83098784779e-07,8.78531227011818e-06,4.54459388416753e-06,1.78403576888766e-06,1.57635481714251e-06,1.71733955250949e-05
2012-07-12,5.38184851837833e-07,9.99612996849903e-06,5.30277261194731e-06,1.98722493014697e-06,2.2097306973685e-06,2.00340430597996e-05
2012-07-13,5.15933664615164e-07,8.67636349580425e-06,5.04004061477806e-06,1.77985303804501e-06,3.50444077576014e-06,1.95166315890026e-05
2012-07-14,4.7668890900112e-07,7.05058225237152e-06,4.60392969636834e-06,1.62941450329066e-06,3.02907579710669e-06,1.67896911581383e-05
2012-07-15,4.84512532874134e-07,6.93889714003871e-06,4.87946745661551e-06,1.58437744421893e-06,2.44525259235106e-06,1.63325071660983e-05
2012-07-16,4.96065274410714e-07,6.5860403215032e-06,5.12935479504654e-06,1.51773148902078e-06,2.29332110758079e-06,1.6022512987562e-05
2012-07-17,5.13398879409661e-07,6.82078037339577e-06,5.40085297805654e-06,1.50185326026753e-06,3.09179967300939e-06,1.73286851641389e-05
2012-07-18,5.21799483174174e-07,7.11593926444962e-06,5.26009545525962e-06,1.59142166721708e-06,4.19196312900231e-06,1.86812189991028e-05
2012-07-19,4.92881209325037e-07,7.04545016210547e-06,4.57612619977014e-06,1.73406230137561e-06,2.83034664131274e-06,1.6678866513889e-05
2012-07-20,4.59243245052665e-07,6.44258851590621e-06,4.1767931928469e-06,1.63835600266308e-06,2.77810572286166e-06,1.54950866793305e-05
2012-07-21,4.36995536925362e-07,5.84539088044408e-06,3.95053775020468e-06,1.58024079999295e-06,2.77161236070979e-06,1.45847773282769e-05
2012-07-22,4.22739783987194e-07,5.42234616086995e-06,3.8186641464807e-06,1.68391286297013e-06,3.20933592872542e-06,1.45569988830334e-05
2012-07-23,4.09162963097669e-07,5.19237185484015e-06,3.70881704516757e-06,1.66088407667011e-06,2.55122966917604e-06,1.35224656089515e-05
2012-07-24,3.89538064795455e-07,5.08043857563668e-06,3.54575355136659e-06,1.53072235945581e-06,2.27179021234268e-06,1.28182427635972e-05
2012-07-25,4.1790524465338e-07,5.31650557253944e-06,4.01265401673945e-06,1.47512960827764e-06,2.16950024373944e-06,1.33916946859493e-05
2012-07-26,4.63682106800726e-07,5.58602302368727e-06,4.65986104235859e-06,1.62056885881569e-06,1.65532998074629e-06,1.39854650124086e-05
2012-07-27,4.32698151399782e-07,6.19857874446485e-06,3.97334071858242e-06,1.75990073365997e-06,2.30518695438776e-06,1.46697053024948e-05
2012-07-28,4.74574012099743e-07,7.24145010320512e-06,4.61718745534816e-06,1.73520518957685e-06,2.65058410444417e-06,1.6719000864674e-05
2012-07-29,4.70519574832305e-07,6.68521618360508e-06,4.77990771246763e-06,1.65746792842999e-06,2.97622142244657e-06,1.65693328217816e-05
2012-07-30,4.08377977690688e-07,5.9646594862655e-06,3.82394351677174e-06,1.62444643276612e-06,2.44980678535322e-06,1.42712341988473e-05
2012-07-31,4.05859328755104e-07,5.87758085427689e-06,3.74566743291282e-06,1.58399438373943e-06,1.85760373762478e-06,1.3470705737309e-05
2012-08-01,4.05081301896256e-07,4.89988627624443e-06,3.90783837822633e-06,1.46057392637862e-06,2.18580471319956e-06,1.28591845959452e-05
2012-08-02,4.18212847625178e-07,4.48152371389153e-06,4.18136395187477e-06,1.43066798554618e-06,2.36236964496343e-06,1.28741381439011e-05
2012-08-03,4.22960437909454e-07,4.6062217631788e-06,4.19476818255338e-06,1.4614624985056e-06,2.26915850543903e-06,1.29545713875863e-05
2012-08-04,4.42216465407347e-07,4.63737621604419e-06,4.27993778436702e-06,1.5417267621682e-06,1.72115208083387e-06,1.26224093088206e-05
2012-08-05,5.14967747017584e-07,4.7530022442064e-06,5.21427927880919e-06,1.52333084060252e-06,1.58342207299328e-06,1.3589002183629e-05
2012-08-06,5.12726478809281e-07,4.91930345065579e-06,5.19236208883772e-06,1.55329102951227e-06,2.28676223732275e-06,1.44644452851378e-05
2012-08-07,4.54344229870137e-07,4.54440831093099e-06,4.45386971750105e-06,1.68406961959842e-06,3.07510600264953e-06,1.42117978805501e-05
2012-08-08,5.6523452119219e-07,4.39583430561302e-06,6.18372000944592e-06,1.78713073068713e-06,3.11178128821813e-06,1.60437008551564e-05
2012-08-09,5.59780470142431e-07,4.3406809656655e-06,6.09155219078688e-06,1.78667684321302e-06,3.76627699977209e-06,1.65449674695799e-05
2012-08-10,5.00755665304359e-07,4.74033000440249e-06,5.18267453783636e-06,1.82246220326164e-06,2.66659462209813e-06,1.4912817032903e-05
2012-08-11,5.32881021286781e-07,5.51518769705107e-06,5.49124119870107e-06,2.00499751356061e-06,1.89657583270132e-06,1.54408832633008e-05
2012-08-12,5.80878696871856e-07,5.27818167535298e-06,6.27368043599049e-06,1.98423841768313e-06,2.21139424138476e-06,1.63283734672832e-05
2012-08-13,5.89730002224741e-07,5.21228950395675e-06,6.32958683840622e-06,2.09970567757158e-06,1.86171771165745e-06,1.60930297338167e-05
2012-08-14,5.65239086394283e-07,4.98470987192537e-06,6.01728998799499e-06,2.02321343326358e-06,1.65575531761362e-06,1.52462076971919e-05
2012-08-15,5.92605680727288e-07,4.75964943811779e-06,6.5728015671025e-06,1.92643704827182e-06,2.39464121688123e-06,1.62461349511006e-05
2012-08-16,6.14391220418267e-07,4.65725105267114e-06,7.22822356833048e-06,1.85960436304235e-06,2.72631579043497e-06,1.70857859948972e-05
2012-08-17,6.44248509930457e-07,4.6955311313704e-06,7.81179246245576e-06,1.89614880869263e-06,4.46687909664378e-06,1.9514600009093e-05
2012-08-18,5.59193907242929e-07,4.32873252261852e-06,6.25867804391495e-06,1.71472044656036e-06,5.89852541386269e-06,1.87598503341995e-05
2012-08-19,4.59241811572354e-07,3.8973956624796e-06,4.71849987831516e-06,1.47481787154411e-06,7.00883826169532e-06,1.75587934856065e-05
2012-08-20,3.99921241844606e-07,4.53598436154091e-06,3.80758500087168e-06,1.41043011846214e-06,7.71258211849868e-06,1.7866502841218e-05
2012-08-21,4.07231599613307e-07,5.76375954146983e-06,3.81113815484977e-06,1.45319551470044e-06,6.93052730745576e-06,1.83658521180891e-05
2012-08-22,4.02504641409727e-07,5.21058887261558e-06,3.71473422220905e-06,1.46615161635569e-06,8.0582510687139e-06,1.88522304213039e-05
2012-08-23,3.75581318842785e-07,5.18758814497868e-06,3.35410016531737e-06,1.47736624750439e-06,6.46727534008809e-06,1.68619112167313e-05
2012-08-24,3.55367473983424e-07,5.31830006811965e-06,3.06416962975357e-06,1.53284644520976e-06,5.64033416175746e-06,1.59110177788239e-05
2012-08-25,3.46631920114131e-07,4.89578935951255e-06,2.80728718036155e-06,1.54795102535115e-06,4.27829137148695e-06,1.38759508568263e-05
2012-08-26,3.42282175367686e-07,4.57688695640524e-06,2.54232030648491e-06,1.53195684521403e-06,4.33286344189768e-06,1.33263097253696e-05
2012-08-27,3.49939268285436e-07,4.39053208045392e-06,2.32965673768939e-06,1.71069692060759e-06,7.98017762833873e-06,1.67610026353751e-05
2012-08-28,3.5114469439302e-07,4.36787839803969e-06,2.28370256480793e-06,1.70165231079558e-06,8.95457426072619e-06,1.76589522287624e-05
2012-08-29,3.60367544500296e-07,4.73464550785573e-06,2.26918527016305e-06,1.7205379336263e-06,6.87283075524138e-06,1.59575670113868e-05
2012-08-30,3.13186234756895e-07,4.31341377603604e-06,2.02477420690191e-06,1.62992161073356e-06,7.7533320717115e-06,1.60346279001399e-05
2012-08-31,3.07583532800048e-07,4.483928750563e-06,2.04509954712479e-06,1.63595726565583e-06,4.31098911893541e-06,1.27835582150791e-05
2012-09-01,3.14316695821534e-07,4.52858453408896e-06,2.04182933877371e-06,1.60370176987734e-06,6.59202227159372e-06,1.50804546101553e-05
2012-09-02,2.97634226628046e-07,4.72739691480843e-06,1.97198673423955e-06,1.60391870767853e-06,8.21187607195712e-06,1.68128126553117e-05
2012-09-03,2.84734277348873e-07,4.73469222137866e-06,1.86883191914434e-06,1.60592834027548e-06,5.93958747988006e-06,1.44337742380274e-05
2012-09-04,2.71373652295794e-07,4.45072397971881e-06,1.73070205324742e-06,1.50477575098589e-06,6.19627731314064e-06,1.41538527493885e-05
2012-09-05,2.67339739635037e-07,4.48574319043001e-06,1.68949214792198e-06,1.44582426516295e-06,7.78263576720292e-06,1.56710351103529e-05
2012-09-06,2.83387397627431e-07,5.18097940534653e-06,1.77796596338377e-06,1.48300198785204e-06,7.26689472355232e-06,1.59922294777621e-05
2012-09-07,2.90543621998233e-07,5.49876371235255e-06,1.83315729855207e-06,1.51421484760157e-06,5.77037925633392e-06,1.49070587368383e-05
2012-09-08,3.17138998262957e-07,6.08332948097281e-06,1.94122506387879e-06,1.7283024061292e-06,6.63993095570806e-06,1.67099269049518e-05
2012-09-09,3.54321182565334e-07,6.3076624322333e-06,2.01780392053901e-06,1.90650722985765e-06,4.73983298462267e-06,1.5326127749818e-05
2012-09-10,3.86940721645606e-07,6.84656844293054e-06,2.00122818252044e-06,2.17202373393492e-06,6.46918441063226e-06,1.78759454916638e-05
2012-09-11,3.74581427794572e-07,6.88498953911295e-06,1.90310900926821e-06,2.04897629376313e-06,4.76853723491539e-06,1.59801935048543e-05
2012-09-12,3.74930106329898e-07,6.5895664774367e-06,2.10171571666864e-06,2.17750141676648e-06,3.51428012493378e-06,1.47579938421355e-05
2012-09-13,3.43917587251094e-07,5.41186397635718e-06,1.99988104761174e-06,2.04281718586662e-06,4.27031911688012e-06,1.40687989139668e-05
2012-09-14,3.22789466293578e-07,5.06251775509716e-06,1.86732815118246e-06,1.84739652320668e-06,4.96548505257269e-06,1.40655169483526e-05
2012-09-15,3.10162612245807e-07,5.79044369422302e-06,1.82219160577922e-06,1.80834168850107e-06,4.87974523634508e-06,1.46108848370942e-05
2012-09-16,3.25181314853509e-07,5.87490099242315e-06,1.81133891781412e-06,1.85074677596268e-06,4.73473114885877e-06,1.45968991499122e-05
2012-09-17,3.42797541405734e-07,6.16581181490204e-06,1.85639116389233e-06,1.83092958926287e-06,6.63361695910928e-06,1.68295470685722e-05
2012-09-18,3.52556701575737e-07,6.42833789619169e-06,2.00710635790639e-06,1.78325363143859e-06,5.09825826743178e-06,1.56695128545442e-05
2012-09-19,3.28413510937842e-07,5.75139389014941e-06,2.01774883502675e-06,1.60464587183955e-06,5.0014754108808e-06,1.47036775188343e-05
2012-09-20,3.10366431630949e-07,5.95270764760921e-06,1.82211919050539e-06,1.59264833578019e-06,4.59847058785692e-06,1.42763121933827e-05
2012-09-21,3.04044251393389e-07,5.90645979567923e-06,1.69641665453429e-06,1.58433572639498e-06,3.64188966165068e-06,1.31331460896526e-05
2012-09-22,3.01150774284424e-07,5.67472552316175e-06,1.69481672574828e-06,1.5394524100478e-06,3.08080381169041e-06,1.22909492449327e-05
2012-09-23,2.92525545040083e-07,5.66077566375058e-06,1.58439209743741e-06,1.54028418966948e-06,3.50335552633867e-06,1.25813330222362e-05
2012-09-24,2.91050424798497e-07,6.78280124484451e-06,1.48923329711767e-06,1.68565179031681e-06,3.96383509976167e-06,1.42125718568392e-05
2012-09-25,2.93591317826217e-07,7.19243825771852e-06,1.5020297703149e-06,1.72800383337446e-06,4.20141349285402e-06,1.49174766720881e-05
2012-09-26,2.99981131719538e-07,7.05535817315179e-06,1.49963259302372e-06,1.69491582582e-06,6.34907438629384e-06,1.68989621100089e-05
2012-09-27,2.92022960362897e-07,6.73956752419139e-06,1.45330825741718e-06,1.67048473025262e-06,5.86540441335313e-06,1.60207878855772e-05
2012-09-28,2.83398621089581e-07,5.76892699313723e-06,1.32737215115166e-06,1.64255680356123e-06,4.62598560932004e-06,1.36482401782597e-05
2012-09-29,2.8618087533048e-07,4.92165485837502e-06,1.23497718368634e-06,1.6936425848924e-06,4.13771736472878e-06,1.2274172867013e-05
2012-09-30,2.92399660295685e-07,4.74901650765079e-06,1.24235862872182e-06,1.78940264095274e-06,3.88237220043598e-06,1.1955549638057e-05
2012-10-01,3.07440609432133e-07,5.19169075249316e-06,1.39100627966853e-06,1.89821258714929e-06,3.89467923960378e-06,1.26830294683469e-05
2012-10-02,2.80795213409178e-07,5.00988108977574e-06,1.29700338757779e-06,1.73125760418255e-06,5.21684738365919e-06,1.35357846786044e-05
2012-10-03,2.97276829037612e-07,5.37696441380649e-06,1.45114300115585e-06,1.69040989886306e-06,4.99153978714765e-06,1.38073339300107e-05
2012-10-04,3.08901678726322e-07,5.88878265815422e-06,1.60902877900276e-06,1.6848059331591e-06,5.02701002968699e-06,1.45185290787294e-05
2012-10-05,2.86796692852161e-07,6.10729104963179e-06,1.40534094384612e-06,1.58950885584002e-06,6.24032953504377e-06,1.56292670772139e-05
2012-10-06,2.77131893411317e-07,6.83719163359872e-06,1.26275972207888e-06,1.60389538882398e-06,7.48462868430637e-06,1.74656073222193e-05
2012-10-07,2.7930883076585e-07,6.41944974635945e-06,1.24502706130081e-06,1.62100362655839e-06,7.31814477769601e-06,1.68829340426805e-05
2012-10-08,2.9151563534875e-07,5.68960088894654e-06,1.27050011871969e-06,1.64280596903799e-06,8.23241116840559e-06,1.71268337804586e-05
2012-10-09,2.81497621762992e-07,7.04296738058765e-06,1.24643584704885e-06,1.63207410557405e-06,7.49217340670836e-06,1.76951483616819e-05
2012-10-10,2.81526692174747e-07,6.14892331155824e-06,1.20490011817236e-06,1.50492317742636e-06,9.85910460141218e-06,1.89993779007439e-05
2012-10-11,3.13518581938792e-07,5.5648432368175e-06,1.21281845149483e-06,1.48064742724891e-06,8.30768595087713e-06,1.68795136483772e-05
2012-10-12,3.14366010651468e-07,5.84162947393436e-06,1.19603763624142e-06,1.51533536202318e-06,5.25308190163462e-06,1.41204503844851e-05
2012-10-13,3.08291466776382e-07,7.82869840892974e-06,1.24456656554679e-06,1.72704975716006e-06,5.7283898600848e-06,1.68369960584978e-05
2012-10-14,2.97630370861662e-07,8.92257321416188e-06,1.1995958831922e-06,1.96337854631961e-06,6.2190535757399e-06,1.86022315902752e-05
2012-10-15,3.00333186866518e-07,7.76701879143653e-06,1.15090481295191e-06,1.99195104626531e-06,6.12667711526918e-06,1.73368849527894e-05
2012-10-16,2.91123337690165e-07,6.81603292525336e-06,1.08978837363397e-06,1.82230925558181e-06,6.0972345277579e-06,1.61164884199172e-05
2012-10-17,2.87398279008657e-07,6.29877295466133e-06,1.02637237275499e-06,1.75905279780407e-06,7.43877020346665e-06,1.68103666076957e-05
2012-10-18,2.78327925383354e-07,5.37725099440936e-06,9.51565920912297e-07,1.66765736517105e-06,8.18201555486337e-06,1.64568177607394e-05
2012-10-19,2.68215231174829e-07,4.7978194197505e-06,9.23484329885732e-07,1.69976573082582e-06,7.84978736898487e-06,1.55390720806218e-05
2012-10-20,2.56147553995724e-07,4.76387420748796e-06,9.20356989664521e-07,1.72765167344495e-06,1.00360778046624e-05,1.77041082292556e-05
2012-10-21,2.48300421871205e-07,4.64888177316837e-06,9.11321139262453e-07,1.6763584063037e-06,1.86911686732977e-05,2.61760304139034e-05
2012-10-22,2.37018379512015e-07,4.4881979059319e-06,8.66391245118055e-07,1.62296719923987e-06,1.81153328016927e-05,2.53299075314946e-05
2012-10-23,2.34842376437199e-07,4.54392274269743e-06,8.0446497193539e-07,1.69102723377111e-06,2.78413345878027e-05,3.51155919126439e-05
2012-10-24,2.4653396549136e-07,5.14762607895587e-06,8.18760540770566e-07,1.92640855677777e-06,1.98369700750931e-05,2.79762992170886e-05
2012-10-25,2.49719028061193e-07,4.83208763106809e-06,8.26952971258468e-07,1.86089075725938e-06,1.18794964012814e-05,1.96491467889285e-05
2012-10-26,2.66718567500873e-07,4.82206958447798e-06,8.96647682493797e-07,1.80755025004564e-06,6.96610939715764e-06,1.47590954816759e-05
2012-10-27,2.41734020979056e-07,4.49741609372447e-06,7.90922831368088e-07,1.68452188648223e-06,6.37099871883143e-06,1.35855935513853e-05
2012-10-28,2.44733048459629e-07,4.34936119603377e-06,7.83823387902445e-07,1.71186867510883e-06,8.43060962161705e-06,1.55203959291217e-05
2012-10-29,2.74013460502057e-07,4.31638432311572e-06,8.06216351434731e-07,1.87673707246707e-06,1.54265483618969e-05,2.26998995694165e-05
2012-10-30,2.77991617697161e-07,5.13071715368859e-06,7.99873505152955e-07,1.83613398402614e-06,2.00940908077273e-05,2.81388070682922e-05
2012-10-31,3.04001057023757e-07,6.04128297411484e-06,8.80368315252683e-07,1.85135182659111e-06,1.85288637569172e-05,2.76058679298996e-05
2012-11-01,3.18241363963829e-07,6.83459425716215e-06,1.00588572975183e-06,2.14529545516116e-06,1.20536389134924e-05,2.23576557195314e-05
2012-11-02,2.95068366793137e-07,5.97389047826717e-06,9.30373473193057e-07,2.04186862230653e-06,6.8312326815073e-06,1.60724336220672e-05
2012-11-03,2.86269863154421e-07,5.75401378823224e-06,9.45888839803522e-07,2.00943665267811e-06,7.14216792153978e-06,1.61377770654081e-05
2012-11-04,2.71176201347924e-07,4.91270305560032e-06,9.6324518657495e-07,1.81237558161039e-06,1.35412661598168e-05,2.15007661849503e-05
2012-11-05,2.77601834487749e-07,5.18515663855914e-06,9.51666151905688e-07,1.78263960429163e-06,1.550991251926e-05,2.37069767485043e-05
2012-11-06,2.81016306522883e-07,5.72095333056837e-06,9.37226823718485e-07,1.93656059950009e-06,2.140794474195e-05,3.02837018022598e-05
2012-11-07,2.67929912320876e-07,5.95992271186712e-06,9.03624130200131e-07,1.9706244317822e-06,1.88872259269531e-05,2.79893271131234e-05
2012-11-08,2.59752570570265e-07,5.79031692606107e-06,8.623442848178e-07,1.95938564350893e-06,1.60638621361854e-05,2.49356615611435e-05
2012-11-09,2.66989124321331e-07,5.31880590848956e-06,8.80076683759806e-07,1.95976261506363e-06,1.21833578705579e-05,2.06089922021922e-05
2012-11-10,2.88295944512864e-07,5.842956937119e-06,9.6684496079518e-07,2.05566388994949e-06,1.25132573737855e-05,2.1667019106162e-05
2012-11-11,2.8669767762028e-07,6.84156453726928e-06,9.87518453737611e-07,2.0888383372874e-06,1.04642494150501e-05,2.06688684209646e-05
2012-11-12,2.75867872329854e-07,6.57827001593882e-06,9.97616951384731e-07,1.94257930269605e-06,6.6416307693602e-06,1.64359649117097e-05
2012-11-13,2.66183745128473e-07,5.79292879335223e-06,9.52378130808598e-07,1.77641113277045e-06,7.62751974553933e-06,1.64154215475991e-05
2012-11-14,2.53470202133305e-07,5.70732247816853e-06,8.64059336656967e-07,1.72408047976618e-06,1.47820748102668e-05,2.33310073069918e-05
2012-11-15,2.51777442179681e-07,6.78362555629085e-06,8.69732055294454e-07,1.82926523277454e-06,1.88230305795516e-05,2.85574308660911e-05
2012-11-16,2.67061804175166e-07,7.11130834323994e-06,9.02225898833358e-07,1.95696693236961e-06,1.15212220293764e-05,2.17587850079945e-05
2012-11-17,2.84504601940541e-07,7.24317327678034e-06,9.01690554857702e-07,2.04668939354717e-06,1.57335114375966e-05,2.62095692647223e-05
2012-11-18,2.53111614134858e-07,7.89262038766538e-06,8.16959453640803e-07,1.82604240284968e-06,1.51803016334989e-05,2.59690354917897e-05
2012-11-19,2.53162161931814e-07,7.79420094407846e-06,7.56252013284625e-07,1.82087631207814e-06,1.234342880842e-05,2.2967920239793e-05
2012-11-20,2.46514349381638e-07,7.45166811873847e-06,7.38232296733035e-07,1.7987595709208e-06,1.29653387223602e-05,2.32005130581341e-05
2012-11-21,2.33759450952973e-07,7.0136095071185e-06,6.94350671882872e-07,1.64544151848734e-06,1.46899894428799e-05,2.42771505913216e-05
2012-11-22,2.48064160623893e-07,5.16394726358189e-06,6.63066533588579e-07,1.61546505000428e-06,1.61556544901195e-05,2.38461974979182e-05
